timestamp_utc,profile,phase,elapsed_s,tctl_c,apuppt_w,freq_avg_mhz,freq_max_any_mhz,freq_min_any_mhz,policy_max_mhz,cpu_busy_pct,load1,thermal_throttle_count,bottleneck
2026-08-27T10:18:30Z,balanced,all-core,132,58.5,22.54,3318.17,3325.37,3312.84,5137.90,NA,17.32,0,none-observed
2026-08-27T10:18:32Z,balanced,all-core,134,58.5,22.53,3254.21,3269.08,3231.38,5137.90,NA,17.32,0,none-observed
2026-08-27T10:18:34Z,balanced,all-core,136,58.5,22.50,3358.18,3374.00,3296.61,5137.90,NA,17.37,0,none-observed
2026-08-27T10:18:36Z,balanced,all-core,138,58.5,22.47,3443.72,3443.78,3443.67,5137.90,NA,17.37,0,none-observed
2026-08-27T10:18:39Z,balanced,all-core,140,58.5,22.45,3311.54,3318.96,3299.07,5137.90,NA,17.37,0,none-observed
2026-08-27T10:18:41Z,balanced,all-core,143,58.4,22.43,3296.18,3301.47,3293.95,5137.90,NA,17.58,0,none-observed
2026-08-27T10:18:43Z,balanced,all-core,145,58.4,22.44,3357.83,3368.87,3343.92,5137.90,NA,17.58,0,none-observed
2026-08-27T10:18:45Z,balanced,all-core,147,58.5,22.41,3443.72,3443.75,3443.69,5137.90,NA,17.86,0,none-observed
2026-08-27T10:18:47Z,balanced,all-core,149,58.5,22.42,3315.23,3318.97,3310.43,5137.90,NA,17.86,0,none-observed
2026-08-27T10:18:49Z,balanced,all-core,151,58.5,22.42,3347.67,3368.44,3343.83,5137.90,NA,17.87,0,none-observed
2026-08-27T10:18:52Z,balanced,all-core,153,58.6,22.38,3353.35,3368.62,3343.89,5137.90,NA,17.87,0,none-observed
2026-08-27T10:18:54Z,balanced,all-core,156,58.5,22.39,3300.15,3343.50,3293.89,5137.90,NA,18.04,0,none-observed
2026-08-27T10:18:56Z,balanced,all-core,158,58.5,22.37,3280.97,3297.10,3258.74,5137.90,NA,18.04,0,none-observed
2026-08-27T10:18:58Z,balanced,all-core,160,58.5,22.38,3263.74,3318.71,3244.43,5137.90,NA,18.04,0,none-observed
2026-08-27T10:19:00Z,balanced,all-core,162,58.5,22.34,3443.73,3443.76,3443.69,5137.90,NA,17.96,0,none-observed
2026-08-27T10:19:02Z,balanced,all-core,164,58.4,22.32,3348.14,3350.10,3343.87,5137.90,NA,17.96,0,none-observed
2026-08-27T10:19:04Z,balanced,all-core,166,58.4,22.31,3393.79,3393.82,3393.77,5137.90,NA,17.96,0,none-observed
2026-08-27T10:19:07Z,balanced,all-core,169,58.4,22.29,3394.84,3418.80,3390.43,5137.90,NA,17.96,0,none-observed
2026-08-27T10:19:09Z,balanced,all-core,171,58.4,22.28,3358.79,3368.87,3343.88,5137.90,NA,18.04,0,none-observed
2026-08-27T10:19:11Z,balanced,all-core,173,58.2,22.28,3360.73,3368.89,3336.34,5137.90,NA,18.04,0,none-observed
2026-08-27T10:19:13Z,balanced,all-core,175,58.1,22.26,3418.55,3418.80,3418.05,5137.90,NA,18.04,0,none-observed
2026-08-27T10:19:15Z,balanced,all-core,177,58.0,22.23,3205.74,3269.05,3194.15,5137.90,NA,17.96,0,none-observed
2026-08-27T10:19:17Z,balanced,all-core,179,58.0,22.26,3310.39,3318.77,3284.74,5137.90,NA,17.96,0,none-observed
2026-08-27T10:19:20Z,balanced,all-core,181,57.9,22.23,3261.78,3310.75,3243.99,5137.90,NA,18.04,0,none-observed
2026-08-27T10:19:22Z,balanced,all-core,184,57.9,22.20,3418.76,3418.82,3418.73,5137.90,NA,18.04,0,none-observed
2026-08-27T10:19:24Z,balanced,all-core,186,57.9,22.19,3334.62,3343.94,3322.72,5137.90,NA,18.12,0,none-observed
2026-08-27T10:19:26Z,balanced,all-core,188,57.9,22.19,3267.88,3293.55,3244.04,5137.90,NA,18.12,0,none-observed
2026-08-27T10:19:28Z,balanced,all-core,190,57.8,22.15,3393.79,3393.82,3393.74,5137.90,NA,18.12,0,none-observed
2026-08-27T10:19:30Z,balanced,all-core,192,57.8,22.14,3418.76,3418.82,3418.70,5137.90,NA,18.19,0,none-observed
2026-08-27T10:19:32Z,balanced,all-core,194,57.6,22.13,3332.81,3343.94,3318.92,5137.90,NA,18.19,0,none-observed
2026-08-27T10:19:35Z,balanced,all-core,197,57.6,22.11,3283.09,3294.05,3268.99,5137.90,NA,18.18,0,none-observed
2026-08-27T10:19:37Z,balanced,all-core,199,57.6,22.12,3291.44,3294.01,3280.36,5137.90,NA,18.18,0,none-observed
2026-08-27T10:19:39Z,balanced,all-core,201,57.8,22.12,3331.43,3343.94,3318.94,5137.90,NA,18.24,0,none-observed
2026-08-27T10:19:41Z,balanced,all-core,203,57.6,22.11,3294.01,3294.05,3293.98,5137.90,NA,18.24,0,none-observed
2026-08-27T10:19:43Z,balanced,all-core,205,57.5,22.08,3366.00,3368.87,3353.67,5137.90,NA,18.24,0,none-observed
2026-08-27T10:19:45Z,balanced,all-core,207,57.5,22.07,3237.57,3269.05,3211.82,5137.90,NA,18.14,0,none-observed
2026-08-27T10:19:48Z,balanced,all-core,210,57.5,22.03,3364.06,3393.84,3338.96,5137.90,NA,18.14,0,none-observed
2026-08-27T10:19:50Z,balanced,all-core,212,57.4,22.04,3293.91,3297.58,3292.01,5137.90,NA,18.13,0,none-observed
2026-08-27T10:19:52Z,balanced,all-core,214,57.2,22.02,3233.43,3269.03,3205.01,5137.90,NA,18.13,0,none-observed
2026-08-27T10:19:54Z,balanced,all-core,216,57.2,21.99,3381.32,3393.83,3368.79,5137.90,NA,18.20,0,none-observed
2026-08-27T10:19:56Z,balanced,all-core,218,57.2,21.98,3305.83,3318.96,3290.59,5137.90,NA,18.20,0,none-observed
2026-08-27T10:19:58Z,balanced,all-core,220,57.2,21.95,3314.29,3339.58,3293.74,5137.90,NA,18.20,0,none-observed
2026-08-27T10:20:01Z,balanced,all-core,222,57.1,21.95,3343.89,3343.95,3343.81,5137.90,NA,18.27,0,none-observed
2026-08-27T10:20:03Z,balanced,all-core,225,57.1,21.95,3353.06,3368.38,3343.86,5137.90,NA,18.27,0,none-observed
2026-08-27T10:20:05Z,balanced,all-core,227,57.1,21.93,3195.53,3202.44,3194.14,5137.90,NA,18.24,0,none-observed
2026-08-27T10:20:07Z,balanced,all-core,229,57.1,21.90,3314.21,3318.98,3309.43,5137.90,NA,18.24,0,none-observed
2026-08-27T10:20:09Z,balanced,all-core,231,57.1,21.88,3286.08,3294.04,3267.91,5137.90,NA,18.30,0,none-observed
2026-08-27T10:20:11Z,balanced,all-core,233,57.1,21.89,3288.29,3300.53,3269.00,5137.90,NA,18.30,0,none-observed
2026-08-27T10:20:14Z,balanced,all-core,235,57.0,21.88,3194.18,3194.24,3194.14,5137.90,NA,18.30,0,none-observed
2026-08-27T10:20:16Z,balanced,all-core,238,57.0,21.87,3325.22,3342.25,3318.93,5137.90,NA,18.20,0,none-observed
2026-08-27T10:20:18Z,balanced,all-core,240,57.0,21.87,3220.41,3240.21,3218.97,5137.90,NA,18.20,0,none-observed
2026-08-27T10:20:20Z,balanced,all-core,242,57.1,21.83,3393.82,3393.86,3393.77,5137.90,NA,19.07,0,none-observed
2026-08-27T10:20:22Z,balanced,all-core,244,57.0,21.83,3328.95,3343.93,3309.00,5137.90,NA,19.07,0,none-observed
2026-08-27T10:20:24Z,balanced,all-core,246,57.0,21.82,3176.67,3226.48,3162.88,5137.90,NA,19.62,0,none-observed
2026-08-27T10:20:27Z,balanced,all-core,248,56.9,21.79,3334.16,3343.92,3304.92,5137.90,NA,19.62,0,none-observed
2026-08-27T10:20:29Z,balanced,all-core,251,57.0,21.81,3331.32,3343.94,3318.49,5137.90,NA,19.73,0,none-observed
2026-08-27T10:20:31Z,balanced,all-core,253,57.0,21.78,3240.04,3293.86,3205.87,5137.90,NA,19.73,0,none-observed
2026-08-27T10:20:33Z,balanced,all-core,255,56.9,21.75,3346.02,3348.19,3343.86,5137.90,NA,19.73,0,none-observed
2026-08-27T10:20:35Z,balanced,all-core,257,56.9,21.75,3333.74,3343.95,3311.31,5137.90,NA,19.75,0,none-observed
2026-08-27T10:20:37Z,balanced,all-core,259,56.9,21.75,3224.26,3268.70,3195.52,5137.90,NA,19.75,0,none-observed
2026-08-27T10:20:40Z,balanced,all-core,261,56.9,21.72,3318.96,3318.99,3318.93,5137.90,NA,19.77,0,none-observed
2026-08-27T10:20:42Z,balanced,all-core,264,57.0,21.75,3229.13,3244.11,3209.87,5137.90,NA,19.77,0,none-observed
2026-08-27T10:20:44Z,balanced,all-core,266,56.9,21.72,3313.09,3318.99,3307.20,5137.90,NA,19.63,0,none-observed
2026-08-27T10:20:46Z,balanced,all-core,268,56.9,21.68,3268.38,3293.95,3240.80,5137.90,NA,19.63,0,none-observed
2026-08-27T10:20:48Z,balanced,all-core,270,56.9,21.71,3176.85,3250.56,3166.39,5137.90,NA,19.63,0,none-observed
2026-08-27T10:20:50Z,balanced,all-core,272,56.9,21.68,3170.77,3193.81,3169.20,5137.90,NA,19.50,0,none-observed
2026-08-27T10:20:52Z,balanced,all-core,274,56.9,21.68,3318.94,3318.98,3318.90,5137.90,NA,19.50,0,none-observed
2026-08-27T10:20:55Z,balanced,all-core,276,56.9,21.67,3183.24,3244.07,3171.61,5137.90,NA,19.46,0,none-observed
2026-08-27T10:20:57Z,balanced,all-core,279,56.8,21.64,3368.66,3368.88,3368.26,5137.90,NA,19.46,0,none-observed
2026-08-27T10:20:59Z,balanced,all-core,281,56.8,21.64,3308.48,3318.93,3293.95,5137.90,NA,19.34,0,none-observed
2026-08-27T10:21:01Z,balanced,all-core,283,56.6,21.63,3196.67,3215.51,3169.17,5137.90,NA,19.34,0,none-observed
2026-08-27T10:21:03Z,balanced,all-core,285,56.6,21.61,3334.04,3343.96,3317.55,5137.90,NA,19.34,0,none-observed
2026-08-27T10:21:05Z,balanced,all-core,287,56.6,21.62,3222.86,3230.23,3219.12,5137.90,NA,19.15,0,none-observed
2026-08-27T10:21:08Z,balanced,all-core,289,56.6,21.58,3368.71,3368.89,3368.07,5137.90,NA,19.15,0,none-observed
2026-08-27T10:21:10Z,balanced,all-core,292,56.6,21.58,3295.55,3318.94,3293.95,5137.90,NA,18.98,0,none-observed
2026-08-27T10:21:12Z,balanced,all-core,294,56.6,21.56,3252.28,3279.62,3239.30,5137.90,NA,18.98,0,none-observed
2026-08-27T10:21:14Z,balanced,all-core,296,56.6,21.56,3318.93,3318.97,3318.90,5137.90,NA,18.90,0,none-observed
2026-08-27T10:21:16Z,balanced,all-core,298,56.5,21.54,3211.62,3219.14,3190.32,5137.90,NA,18.90,0,none-observed
2026-08-27T10:21:18Z,balanced,all-core,300,56.5,21.54,3193.26,3219.13,3187.96,5137.90,NA,18.90,0,none-observed
2026-08-27T10:21:20Z,balanced,all-core,302,56.5,21.53,3158.98,3176.01,3144.22,5137.90,NA,19.07,0,none-observed
2026-08-27T10:21:23Z,balanced,all-core,304,56.5,21.50,3347.76,3352.77,3343.88,5137.90,NA,19.07,0,none-observed
2026-08-27T10:21:25Z,balanced,all-core,307,56.5,21.51,3176.67,3218.18,3169.02,5137.90,NA,18.98,0,none-observed
2026-08-27T10:21:27Z,balanced,all-core,309,56.5,21.47,3280.35,3339.05,3214.91,5137.90,NA,18.98,0,none-observed
2026-08-27T10:21:29Z,balanced,all-core,311,56.5,21.49,3304.17,3318.99,3286.62,5137.90,NA,18.83,0,none-observed
2026-08-27T10:21:31Z,balanced,all-core,313,56.5,21.49,3191.68,3244.14,3145.54,5137.90,NA,18.83,0,none-observed
2026-08-27T10:21:33Z,balanced,all-core,315,56.5,21.44,3318.96,3318.99,3318.91,5137.90,NA,18.83,0,none-observed
2026-08-27T10:21:35Z,balanced,all-core,317,56.5,21.46,3218.84,3219.13,3218.59,5137.90,NA,19.08,0,none-observed
2026-08-27T10:21:38Z,balanced,all-core,320,56.5,21.43,3195.89,3221.71,3194.14,5137.90,NA,19.08,0,none-observed
2026-08-27T10:21:40Z,balanced,all-core,322,56.5,21.44,3302.47,3318.89,3269.01,5137.90,NA,18.91,0,none-observed
2026-08-27T10:21:42Z,balanced,all-core,324,56.5,21.42,3212.17,3299.96,3195.64,5137.90,NA,18.91,0,none-observed
2026-08-27T10:21:44Z,balanced,all-core,326,56.5,21.41,3295.60,3318.94,3273.91,5137.90,NA,18.84,0,none-observed
2026-08-27T10:21:46Z,balanced,all-core,328,56.5,21.39,3368.87,3368.90,3368.82,5137.90,NA,18.84,0,none-observed
2026-08-27T10:21:48Z,balanced,all-core,330,56.5,21.37,3222.37,3244.09,3208.77,5137.90,NA,18.84,0,none-observed
2026-08-27T10:21:51Z,balanced,all-core,333,56.5,21.35,3368.86,3368.89,3368.83,5137.90,NA,18.69,0,none-observed
2026-08-27T10:21:53Z,balanced,all-core,335,56.5,21.34,3210.67,3229.04,3194.13,5137.90,NA,18.69,0,none-observed
2026-08-27T10:21:55Z,balanced,all-core,337,56.5,21.33,3219.13,3219.16,3219.07,5137.90,NA,18.64,0,none-observed
2026-08-27T10:21:57Z,balanced,all-core,339,56.5,21.32,3328.08,3343.93,3300.78,5137.90,NA,18.64,0,none-observed
2026-08-27T10:21:59Z,balanced,all-core,341,56.5,21.32,3227.76,3236.45,3219.07,5137.90,NA,18.75,0,none-observed
2026-08-27T10:22:01Z,balanced,all-core,343,56.5,21.30,3343.89,3343.92,3343.86,5137.90,NA,18.75,0,none-observed
2026-08-27T10:22:04Z,balanced,all-core,345,56.5,21.31,3259.71,3269.09,3231.70,5137.90,NA,18.75,0,none-observed
2026-08-27T10:22:06Z,balanced,all-core,348,56.5,21.27,3242.51,3269.06,3219.09,5137.90,NA,18.69,0,none-observed
2026-08-27T10:22:08Z,balanced,all-core,350,56.5,21.28,3318.96,3319.01,3318.93,5137.90,NA,18.69,0,none-observed
2026-08-27T10:22:10Z,balanced,all-core,352,56.5,21.25,3342.43,3368.87,3268.70,5137.90,NA,18.71,0,none-observed
2026-08-27T10:22:12Z,balanced,all-core,354,56.4,21.22,3293.99,3294.04,3293.95,5137.90,NA,18.71,0,none-observed
2026-08-27T10:22:14Z,balanced,all-core,356,56.4,21.22,3141.10,3203.89,3125.69,5137.90,NA,18.57,0,none-observed
2026-08-27T10:22:17Z,balanced,all-core,358,56.4,21.21,3163.07,3169.25,3159.37,5137.90,NA,18.57,0,none-observed
2026-08-27T10:22:19Z,balanced,all-core,361,56.4,21.19,3285.25,3318.97,3269.01,5137.90,NA,18.53,0,none-observed
2026-08-27T10:22:21Z,balanced,all-core,363,56.4,21.17,3239.56,3244.11,3229.60,5137.90,NA,18.53,0,none-observed
2026-08-27T10:22:23Z,balanced,all-core,365,56.2,21.17,3277.76,3294.06,3251.94,5137.90,NA,18.53,0,none-observed
2026-08-27T10:22:25Z,balanced,all-core,367,56.2,21.16,3241.18,3245.14,3230.40,5137.90,NA,18.41,0,none-observed
2026-08-27T10:22:27Z,balanced,all-core,369,56.4,21.14,3288.12,3294.08,3262.65,5137.90,NA,18.41,0,none-observed
2026-08-27T10:22:30Z,balanced,all-core,371,56.2,21.12,3256.56,3269.07,3244.05,5137.90,NA,18.29,0,none-observed
2026-08-27T10:22:32Z,balanced,all-core,374,56.2,21.11,3119.08,3144.25,3113.00,5137.90,NA,18.29,0,none-observed
2026-08-27T10:22:34Z,balanced,all-core,376,56.1,21.07,3322.27,3343.91,3252.89,5137.90,NA,18.27,0,none-observed
2026-08-27T10:22:36Z,balanced,all-core,378,56.1,21.06,3244.08,3244.14,3244.04,5137.90,NA,18.27,0,none-observed
2026-08-27T10:22:38Z,balanced,all-core,380,56.1,21.04,3141.97,3194.19,3123.29,5137.90,NA,18.27,0,none-observed
2026-08-27T10:22:40Z,balanced,all-core,382,56.1,21.05,3260.39,3269.09,3234.29,5137.90,NA,18.33,0,none-observed
2026-08-27T10:22:42Z,balanced,all-core,384,56.0,21.01,3174.62,3194.21,3162.54,5137.90,NA,18.33,0,none-observed
2026-08-27T10:22:45Z,balanced,all-core,386,56.0,21.01,3120.43,3121.34,3119.26,5137.90,NA,18.22,0,none-observed
2026-08-27T10:22:47Z,balanced,all-core,389,55.9,20.98,3293.95,3294.00,3293.91,5137.90,NA,18.22,0,none-observed
2026-08-27T10:22:49Z,balanced,all-core,391,56.0,20.99,3098.06,3119.36,3066.75,5137.90,NA,18.28,0,none-observed
2026-08-27T10:22:51Z,balanced,all-core,393,56.0,20.96,3255.55,3318.94,3231.19,5137.90,NA,18.28,0,none-observed
2026-08-27T10:22:53Z,balanced,all-core,395,56.0,20.95,3306.00,3318.95,3293.97,5137.90,NA,18.28,0,none-observed
2026-08-27T10:22:55Z,balanced,all-core,397,56.0,20.96,3142.90,3170.11,3130.68,5137.90,NA,18.18,0,none-observed
2026-08-27T10:22:58Z,balanced,all-core,399,56.0,20.92,3281.51,3294.01,3269.02,5137.90,NA,18.18,0,none-observed
2026-08-27T10:23:00Z,balanced,all-core,402,56.0,20.94,3233.15,3244.09,3219.08,5137.90,NA,18.25,0,none-observed
2026-08-27T10:23:02Z,balanced,all-core,404,56.0,20.90,3227.46,3281.04,3194.07,5137.90,NA,18.25,0,none-observed
2026-08-27T10:23:04Z,balanced,all-core,406,56.0,20.90,3269.03,3269.07,3268.99,5137.90,NA,18.23,0,none-observed
2026-08-27T10:23:06Z,balanced,all-core,408,56.0,20.89,3130.34,3138.96,3119.26,5137.90,NA,18.23,0,none-observed
2026-08-27T10:23:08Z,balanced,all-core,410,55.9,20.88,3318.92,3318.98,3318.86,5137.90,NA,18.23,0,none-observed
2026-08-27T10:23:10Z,balanced,all-core,412,56.0,20.93,3147.34,3169.27,3116.29,5137.90,NA,18.13,0,none-observed
2026-08-27T10:23:13Z,balanced,all-core,414,55.9,20.89,3172.88,3194.20,3144.23,5137.90,NA,18.13,0,none-observed
2026-08-27T10:23:15Z,balanced,all-core,417,55.9,20.92,3070.99,3094.24,3065.55,5137.90,NA,19.16,0,none-observed
2026-08-27T10:23:17Z,balanced,all-core,419,55.9,20.90,3269.05,3269.11,3269.02,5137.90,NA,19.16,0,none-observed
2026-08-27T10:23:19Z,balanced,all-core,421,55.9,20.89,3144.18,3155.30,3110.78,5137.90,NA,19.07,0,none-observed
2026-08-27T10:23:21Z,balanced,all-core,423,55.9,20.89,3119.33,3169.23,3112.20,5137.90,NA,19.07,0,none-observed
2026-08-27T10:23:23Z,balanced,all-core,425,55.9,20.87,3210.93,3219.15,3186.36,5137.90,NA,19.07,0,none-observed
2026-08-27T10:23:26Z,balanced,all-core,427,55.9,20.86,3318.94,3318.97,3318.91,5137.90,NA,18.90,0,none-observed
2026-08-27T10:23:28Z,balanced,all-core,430,55.9,20.84,3231.62,3244.15,3219.12,5137.90,NA,18.90,0,none-observed
2026-08-27T10:23:30Z,balanced,all-core,432,55.9,20.84,3282.54,3294.05,3269.01,5137.90,NA,18.83,0,none-observed
2026-08-27T10:23:32Z,balanced,all-core,434,55.9,20.84,3244.10,3244.15,3244.05,5137.90,NA,18.83,0,none-observed
2026-08-27T10:23:34Z,balanced,all-core,436,55.8,20.81,3226.22,3244.12,3215.01,5137.90,NA,19.24,0,none-observed
2026-08-27T10:23:36Z,balanced,all-core,438,55.8,20.79,3236.81,3243.56,3228.18,5137.90,NA,19.24,0,none-observed
2026-08-27T10:23:38Z,balanced,all-core,440,55.8,20.78,3311.53,3319.00,3295.20,5137.90,NA,19.24,0,none-observed
2026-08-27T10:23:41Z,balanced,all-core,442,55.8,20.79,3222.76,3243.35,3219.15,5137.90,NA,19.14,0,none-observed
2026-08-27T10:23:43Z,balanced,all-core,445,55.8,20.79,3245.19,3246.36,3244.03,5137.90,NA,19.14,0,none-observed
2026-08-27T10:23:45Z,balanced,all-core,447,55.6,20.76,3277.87,3303.79,3269.04,5137.90,NA,19.13,0,none-observed
2026-08-27T10:23:47Z,balanced,all-core,449,55.6,20.77,3231.59,3244.09,3219.10,5137.90,NA,19.13,0,none-observed
2026-08-27T10:23:49Z,balanced,all-core,451,55.6,20.73,3293.98,3294.01,3293.94,5137.90,NA,19.04,0,none-observed
2026-08-27T10:23:51Z,balanced,all-core,453,55.8,20.73,3105.54,3171.47,3086.44,5137.90,NA,19.04,0,none-observed
2026-08-27T10:23:54Z,balanced,all-core,455,55.6,20.71,3318.94,3319.00,3318.90,5137.90,NA,19.04,0,none-observed
2026-08-27T10:23:56Z,balanced,all-core,458,55.6,20.71,3179.57,3266.30,3113.69,5137.90,NA,19.20,0,none-observed
2026-08-27T10:23:58Z,balanced,all-core,460,55.6,20.70,3293.99,3294.04,3293.94,5137.90,NA,19.20,0,none-observed
2026-08-27T10:24:00Z,balanced,all-core,462,55.6,20.70,3245.97,3249.25,3241.11,5137.90,NA,19.18,0,none-observed
2026-08-27T10:24:02Z,balanced,all-core,464,55.8,20.70,3124.72,3141.90,3119.29,5137.90,NA,19.18,0,none-observed
2026-08-27T10:24:04Z,balanced,all-core,466,55.8,20.69,3257.81,3269.07,3244.07,5137.90,NA,19.17,0,none-observed
2026-08-27T10:24:07Z,balanced,all-core,468,55.6,20.69,3189.28,3219.15,3172.24,5137.90,NA,19.17,0,none-observed
2026-08-27T10:24:09Z,balanced,all-core,471,55.6,20.66,3152.35,3204.16,3135.15,5137.90,NA,19.15,0,none-observed
2026-08-27T10:24:11Z,balanced,all-core,473,55.6,20.68,3208.39,3219.14,3194.14,5137.90,NA,19.15,0,none-observed
2026-08-27T10:24:13Z,balanced,all-core,475,55.6,20.68,3150.94,3169.26,3121.04,5137.90,NA,19.15,0,none-observed
2026-08-27T10:24:15Z,balanced,all-core,477,55.6,20.66,3271.49,3294.00,3258.27,5137.90,NA,19.06,0,none-observed
2026-08-27T10:24:17Z,balanced,all-core,479,55.5,20.69,3185.75,3219.09,3166.35,5137.90,NA,19.06,0,none-observed
2026-08-27T10:24:23Z,performance,one-core,0,50.6,8.36,3202.97,4815.79,1100.98,5137.90,NA,17.69,0,none-observed
2026-08-27T10:24:25Z,performance,one-core,2,63.1,16.84,2797.15,4768.19,1100.98,5137.90,NA,16.44,0,none-observed
2026-08-27T10:24:27Z,performance,one-core,4,65.6,18.50,2924.08,4773.26,1100.98,5137.90,NA,16.44,0,none-observed
2026-08-27T10:24:29Z,performance,one-core,6,66.0,18.25,2715.87,4768.15,1100.98,5137.90,NA,15.28,0,none-observed
2026-08-27T10:24:31Z,performance,one-core,8,66.0,18.12,2548.73,4790.90,1100.98,5137.90,NA,15.28,0,none-observed
2026-08-27T10:24:33Z,performance,one-core,10,66.1,18.30,3021.54,4765.91,1100.98,5137.90,NA,15.28,0,none-observed
2026-08-27T10:24:35Z,performance,one-core,12,66.4,18.49,3022.76,4766.20,1100.98,5137.90,NA,14.38,0,none-observed
2026-08-27T10:24:37Z,performance,one-core,14,67.2,23.01,3351.53,4766.11,1100.98,5137.90,NA,14.38,0,none-observed
2026-08-27T10:24:39Z,performance,one-core,16,68.1,23.51,2890.61,4766.31,1100.98,5137.90,NA,13.39,0,none-observed
2026-08-27T10:24:41Z,performance,one-core,18,67.2,19.40,3096.16,4766.19,1100.98,5137.90,NA,13.39,0,none-observed
2026-08-27T10:24:43Z,performance,one-core,20,67.0,19.17,3582.03,4741.26,1100.98,5137.90,NA,13.39,0,none-observed
2026-08-27T10:24:45Z,performance,one-core,22,66.9,18.84,2924.12,4768.28,1100.98,5137.90,NA,12.47,0,none-observed
2026-08-27T10:24:47Z,performance,one-core,24,67.0,19.55,3107.71,4766.26,1100.98,5137.90,NA,12.47,0,none-observed
2026-08-27T10:24:49Z,performance,one-core,26,66.9,18.91,3145.24,4766.21,1100.98,5137.90,NA,11.64,0,none-observed
2026-08-27T10:24:51Z,performance,one-core,28,66.6,18.54,2752.16,4769.25,1100.98,5137.90,NA,11.64,0,none-observed
2026-08-27T10:24:53Z,performance,one-core,30,66.8,19.47,3811.83,4755.88,1100.98,5137.90,NA,11.64,0,none-observed
2026-08-27T10:24:55Z,performance,one-core,32,67.0,19.24,2891.39,4769.26,1100.98,5137.90,NA,10.86,0,none-observed
2026-08-27T10:24:57Z,performance,one-core,34,66.8,19.17,3289.30,4765.87,1100.98,5137.90,NA,10.86,0,none-observed
2026-08-27T10:25:00Z,performance,one-core,36,66.6,18.91,2763.47,4766.07,1100.98,5137.90,NA,10.15,0,none-observed
2026-08-27T10:25:02Z,performance,one-core,39,66.6,18.66,2852.57,4769.28,1100.98,5137.90,NA,10.15,0,none-observed
2026-08-27T10:25:04Z,performance,one-core,41,66.6,19.57,4231.44,4750.00,1100.98,5137.90,NA,10.15,0,none-observed
2026-08-27T10:25:06Z,performance,one-core,43,66.6,18.93,2891.84,4766.25,1100.98,5137.90,NA,9.50,0,none-observed
2026-08-27T10:25:08Z,performance,one-core,45,66.6,19.30,2567.37,4767.55,1100.98,5137.90,NA,9.50,0,none-observed
2026-08-27T10:25:10Z,performance,one-core,47,66.4,18.88,3344.37,4766.25,1100.98,5137.90,NA,8.90,0,none-observed
2026-08-27T10:25:12Z,performance,one-core,49,66.2,18.88,3509.22,4766.27,1100.98,5137.90,NA,8.90,0,none-observed
2026-08-27T10:25:14Z,performance,one-core,51,66.5,19.78,4244.67,4764.00,3155.76,5137.90,NA,8.51,0,none-observed
2026-08-27T10:25:16Z,performance,one-core,53,66.5,18.74,4389.25,4765.96,1100.98,5137.90,NA,8.51,0,none-observed
2026-08-27T10:25:18Z,performance,one-core,55,66.4,19.08,3844.08,4766.87,1100.98,5137.90,NA,8.51,0,none-observed
2026-08-27T10:25:20Z,performance,one-core,57,66.2,18.29,2901.08,4766.13,1100.98,5137.90,NA,7.99,0,none-observed
2026-08-27T10:25:22Z,performance,one-core,59,66.1,18.06,2946.69,4757.34,1100.98,5137.90,NA,7.99,0,none-observed
2026-08-27T10:25:26Z,performance,all-core,0,54.0,9.00,2675.04,4816.16,1100.98,5137.90,NA,7.43,0,none-observed
2026-08-27T10:25:28Z,performance,all-core,2,75.9,54.26,4490.19,4516.71,4474.17,5137.90,NA,7.43,0,none-observed
2026-08-27T10:25:30Z,performance,all-core,4,81.9,62.27,4625.56,4641.57,4598.91,5137.90,NA,8.19,0,none-observed
2026-08-27T10:25:32Z,performance,all-core,6,83.8,62.55,4570.79,4591.67,4557.05,5137.90,NA,8.19,0,none-observed
2026-08-27T10:25:34Z,performance,all-core,8,85.6,62.63,4516.08,4516.78,4512.31,5137.90,NA,8.98,0,none-observed
2026-08-27T10:25:37Z,performance,all-core,10,87.0,62.61,4591.62,4591.65,4591.56,5137.90,NA,8.98,0,none-observed
2026-08-27T10:25:39Z,performance,all-core,13,88.1,62.61,4545.60,4566.33,4535.60,5137.90,NA,8.98,0,none-observed
2026-08-27T10:25:41Z,performance,all-core,15,89.2,62.62,4581.31,4591.68,4566.21,5137.90,NA,9.78,0,none-observed
2026-08-27T10:25:43Z,performance,all-core,17,88.8,60.17,4516.67,4516.83,4516.44,5137.90,NA,9.78,0,none-observed
2026-08-27T10:25:45Z,performance,all-core,19,89.2,60.01,4564.30,4566.69,4529.17,5137.90,NA,10.68,0,none-observed
2026-08-27T10:25:47Z,performance,all-core,21,89.4,59.99,4524.49,4541.55,4516.69,5137.90,NA,10.68,0,none-observed
2026-08-27T10:25:49Z,performance,all-core,23,89.6,60.01,4541.72,4541.77,4541.66,5137.90,NA,11.27,0,none-observed
2026-08-27T10:25:52Z,performance,all-core,25,89.6,59.99,4551.01,4566.63,4525.37,5137.90,NA,11.27,0,none-observed
2026-08-27T10:25:54Z,performance,all-core,28,89.9,60.01,4476.32,4491.82,4450.44,5137.90,NA,11.27,0,none-observed
2026-08-27T10:25:56Z,performance,all-core,30,90.0,60.02,4492.71,4516.73,4482.31,5137.90,NA,11.73,0,none-observed
2026-08-27T10:25:58Z,performance,all-core,32,90.1,60.03,4532.21,4541.76,4516.36,5137.90,NA,11.73,0,none-observed
