timestamp_utc	profile	phase	elapsed_s	cpu_temp_c	gpu_temp_c	amdgpu_power_w	freq_avg_mhz	policy_max_mhz	hardware_max_mhz	load1	thermal_throttle_count
2026-09-20T10:28:38Z	performance	all-core	436	72.1	61.0	35.013	3967.74	5137.90	5137.90	19.13	NA
2026-09-20T10:28:40Z	performance	all-core	438	72.1	61.0	35.025	3917.63	5137.90	5137.90	19.13	NA
2026-09-20T10:28:43Z	performance	all-core	440	72.1	60.0	34.996	3990.69	5137.90	5137.90	19.04	NA
2026-09-20T10:28:45Z	performance	all-core	443	71.9	60.0	35.025	3971.42	5137.90	5137.90	19.04	NA
2026-09-20T10:28:47Z	performance	all-core	445	71.6	60.0	34.985	4017.11	5137.90	5137.90	19.03	NA
2026-09-20T10:28:49Z	performance	all-core	447	71.5	59.0	35.016	3868.79	5137.90	5137.90	19.03	NA
2026-09-20T10:28:51Z	performance	all-core	449	71.1	59.0	35.029	3936.40	5137.90	5137.90	19.03	NA
2026-09-20T10:28:53Z	performance	all-core	451	70.9	59.0	35.009	3969.04	5137.90	5137.90	18.95	NA
2026-09-20T10:28:55Z	performance	all-core	453	70.6	59.0	34.983	4040.21	5137.90	5137.90	18.95	NA
2026-09-20T10:28:57Z	performance	all-core	455	70.4	59.0	35.009	3906.31	5137.90	5137.90	18.87	NA
2026-09-20T10:29:00Z	performance	all-core	457	70.4	59.0	35.024	3950.05	5137.90	5137.90	18.87	NA
2026-09-20T10:29:02Z	performance	all-core	460	70.1	59.0	34.995	3992.69	5137.90	5137.90	18.80	NA
2026-09-20T10:29:04Z	performance	all-core	462	70.0	59.0	34.991	3983.34	5137.90	5137.90	18.80	NA
2026-09-20T10:29:06Z	performance	all-core	464	69.8	58.0	34.999	4000.49	5137.90	5137.90	18.80	NA
2026-09-20T10:29:08Z	performance	all-core	466	69.6	58.0	35.008	3945.88	5137.90	5137.90	18.66	NA
2026-09-20T10:29:10Z	performance	all-core	468	69.8	58.0	34.985	4017.65	5137.90	5137.90	18.66	NA
2026-09-20T10:29:12Z	performance	all-core	470	69.5	58.0	34.984	3957.32	5137.90	5137.90	18.77	NA
2026-09-20T10:29:14Z	performance	all-core	472	69.4	58.0	35.023	3962.86	5137.90	5137.90	18.77	NA
2026-09-20T10:29:17Z	performance	all-core	474	69.2	58.0	35.012	3917.83	5137.90	5137.90	18.79	NA
2026-09-20T10:29:19Z	performance	all-core	477	69.2	58.0	35.013	3961.70	5137.90	5137.90	18.79	NA
2026-09-20T10:29:21Z	performance	all-core	479	69.4	58.0	35.026	3813.33	5137.90	5137.90	18.79	NA
2026-09-20T10:29:23Z	performance	all-core	481	65.1	54.0	21.200	2745.55	5137.90	5137.90	18.64	NA
2026-09-20T10:29:23Z	performance	cooldown-after	0	65.0	55.0	21.235	3072.53	5137.90	5137.90	18.64	NA
2026-09-20T10:29:27Z	sustained-build	cooldown-before	0	60.1	55.0	13.263	2699.98	5137.90	5137.90	17.23	NA
2026-09-20T10:29:27Z	sustained-build	one-core	0	60.2	55.0	13.583	3630.58	5137.90	5137.90	17.23	NA
2026-09-20T10:29:29Z	sustained-build	one-core	2	69.8	56.0	18.678	2584.12	5137.90	5137.90	17.23	NA
2026-09-20T10:29:31Z	sustained-build	one-core	4	71.2	57.0	20.481	3655.85	5137.90	5137.90	17.23	NA
2026-09-20T10:29:33Z	sustained-build	one-core	6	71.4	57.0	19.807	3998.12	5137.90	5137.90	16.01	NA
2026-09-20T10:29:35Z	sustained-build	one-core	8	71.4	55.0	19.859	3012.83	5137.90	5137.90	16.01	NA
2026-09-20T10:29:37Z	sustained-build	one-core	10	71.2	55.0	19.298	3243.91	5137.90	5137.90	14.89	NA
2026-09-20T10:29:39Z	sustained-build	one-core	12	71.0	54.0	18.696	3128.21	5137.90	5137.90	14.89	NA
2026-09-20T10:29:41Z	sustained-build	one-core	14	71.4	56.0	21.288	3468.82	5137.90	5137.90	14.89	NA
2026-09-20T10:29:43Z	sustained-build	one-core	16	71.0	55.0	19.219	2589.19	5137.90	5137.90	13.86	NA
2026-09-20T10:29:45Z	sustained-build	one-core	18	70.8	55.0	18.936	2595.45	5137.90	5137.90	13.86	NA
2026-09-20T10:29:47Z	sustained-build	one-core	20	70.6	54.0	18.867	2542.76	5137.90	5137.90	12.91	NA
2026-09-20T10:29:49Z	sustained-build	one-core	22	72.5	56.0	27.185	3337.95	5137.90	5137.90	12.91	NA
2026-09-20T10:29:51Z	sustained-build	one-core	24	71.9	56.0	22.179	3267.07	5137.90	5137.90	12.91	NA
2026-09-20T10:29:53Z	sustained-build	one-core	26	71.4	55.0	19.511	2379.22	5137.90	5137.90	12.11	NA
2026-09-20T10:29:55Z	sustained-build	one-core	28	70.9	54.0	18.943	2156.99	5137.90	5137.90	12.11	NA
2026-09-20T10:29:57Z	sustained-build	one-core	30	70.6	55.0	19.229	2980.98	5137.90	5137.90	11.30	NA
2026-09-20T10:29:59Z	sustained-build	one-core	32	70.6	54.0	19.189	2626.19	5137.90	5137.90	11.30	NA
2026-09-20T10:30:01Z	sustained-build	one-core	34	70.9	56.0	21.267	2704.29	5137.90	5137.90	10.64	NA
2026-09-20T10:30:03Z	sustained-build	one-core	36	70.8	54.0	19.451	2096.09	5137.90	5137.90	10.64	NA
2026-09-20T10:30:05Z	sustained-build	one-core	38	70.8	55.0	20.471	3342.82	5137.90	5137.90	10.64	NA
2026-09-20T10:30:07Z	sustained-build	one-core	40	70.6	55.0	19.516	2353.40	5137.90	5137.90	9.95	NA
2026-09-20T10:30:09Z	sustained-build	one-core	42	70.5	54.0	19.387	2678.25	5137.90	5137.90	9.95	NA
2026-09-20T10:30:11Z	sustained-build	one-core	44	70.6	56.0	20.602	2340.76	5137.90	5137.90	9.55	NA
2026-09-20T10:30:13Z	sustained-build	one-core	46	70.5	54.0	19.333	2481.84	5137.90	5137.90	9.55	NA
2026-09-20T10:30:15Z	sustained-build	one-core	48	70.4	54.0	19.244	2737.65	5137.90	5137.90	9.55	NA
2026-09-20T10:30:17Z	sustained-build	one-core	50	70.4	54.0	19.823	2503.76	5137.90	5137.90	8.94	NA
2026-09-20T10:30:20Z	sustained-build	one-core	52	70.4	54.0	19.391	3092.72	5137.90	5137.90	8.94	NA
2026-09-20T10:30:22Z	sustained-build	one-core	55	70.6	55.0	20.778	2431.53	5137.90	5137.90	8.39	NA
2026-09-20T10:30:24Z	sustained-build	one-core	57	70.4	54.0	19.574	2453.36	5137.90	5137.90	8.39	NA
2026-09-20T10:30:26Z	sustained-build	one-core	59	70.2	54.0	19.348	2552.51	5137.90	5137.90	8.39	NA
2026-09-20T10:30:28Z	sustained-build	one-core	61	63.4	48.0	12.045	2495.64	5137.90	5137.90	7.88	NA
2026-09-20T10:30:28Z	sustained-build	cooldown-between	0	63.1	49.0	12.275	2721.95	5137.90	5137.90	7.88	NA
2026-09-20T10:30:28Z	sustained-build	all-core	0	62.9	50.0	12.553	2883.32	5137.90	5137.90	7.88	NA
2026-09-20T10:30:30Z	sustained-build	all-core	2	78.8	58.0	54.092	4455.92	5137.90	5137.90	7.88	NA
2026-09-20T10:30:32Z	sustained-build	all-core	4	73.1	56.0	40.615	3942.72	5137.90	5137.90	8.61	NA
2026-09-20T10:30:34Z	sustained-build	all-core	6	69.6	56.0	36.034	4007.84	5137.90	5137.90	8.61	NA
2026-09-20T10:30:36Z	sustained-build	all-core	8	68.4	56.0	35.197	3972.13	5137.90	5137.90	9.44	NA
2026-09-20T10:30:38Z	sustained-build	all-core	10	68.1	57.0	35.033	4026.99	5137.90	5137.90	9.44	NA
2026-09-20T10:30:40Z	sustained-build	all-core	12	68.4	57.0	34.995	4092.53	5137.90	5137.90	9.44	NA
2026-09-20T10:30:43Z	sustained-build	all-core	14	68.8	57.0	34.984	4054.60	5137.90	5137.90	10.05	NA
2026-09-20T10:30:45Z	sustained-build	all-core	17	69.0	58.0	34.992	4017.66	5137.90	5137.90	10.05	NA
2026-09-20T10:30:47Z	sustained-build	all-core	19	69.1	58.0	34.988	4078.67	5137.90	5137.90	10.68	NA
2026-09-20T10:30:49Z	sustained-build	all-core	21	69.4	58.0	35.004	4022.52	5137.90	5137.90	10.68	NA
2026-09-20T10:30:51Z	sustained-build	all-core	23	69.6	59.0	35.013	4042.60	5137.90	5137.90	11.27	NA
2026-09-20T10:30:53Z	sustained-build	all-core	25	70.1	59.0	34.978	3683.65	5137.90	5137.90	11.27	NA
2026-09-20T10:30:55Z	sustained-build	all-core	27	70.2	59.0	35.048	3976.71	5137.90	5137.90	11.27	NA
2026-09-20T10:30:58Z	sustained-build	all-core	29	70.4	59.0	35.026	3936.21	5137.90	5137.90	11.81	NA
2026-09-20T10:31:00Z	sustained-build	all-core	32	70.5	59.0	35.012	4031.68	5137.90	5137.90	11.81	NA
2026-09-20T10:31:02Z	sustained-build	all-core	34	70.9	59.0	35.004	3972.36	5137.90	5137.90	12.22	NA
2026-09-20T10:31:04Z	sustained-build	all-core	36	71.2	60.0	35.009	4033.26	5137.90	5137.90	12.22	NA
2026-09-20T10:31:06Z	sustained-build	all-core	38	71.2	60.0	34.972	4067.56	5137.90	5137.90	12.22	NA
2026-09-20T10:31:08Z	sustained-build	all-core	40	71.5	60.0	35.018	3959.31	5137.90	5137.90	12.69	NA
2026-09-20T10:31:10Z	sustained-build	all-core	42	71.8	60.0	35.026	4010.47	5137.90	5137.90	12.69	NA
2026-09-20T10:31:12Z	sustained-build	all-core	44	71.8	60.0	34.998	4056.65	5137.90	5137.90	13.19	NA
2026-09-20T10:31:15Z	sustained-build	all-core	47	72.0	61.0	34.981	3992.83	5137.90	5137.90	13.19	NA
2026-09-20T10:31:17Z	sustained-build	all-core	49	72.1	61.0	35.004	4036.12	5137.90	5137.90	13.66	NA
2026-09-20T10:31:19Z	sustained-build	all-core	51	72.2	61.0	35.029	4010.54	5137.90	5137.90	13.66	NA
2026-09-20T10:31:21Z	sustained-build	all-core	53	72.4	61.0	34.987	4080.91	5137.90	5137.90	13.66	NA
2026-09-20T10:31:23Z	sustained-build	all-core	55	72.5	61.0	35.006	3993.97	5137.90	5137.90	14.09	NA
2026-09-20T10:31:25Z	sustained-build	all-core	57	72.5	61.0	34.988	4058.21	5137.90	5137.90	14.09	NA
2026-09-20T10:31:27Z	sustained-build	all-core	59	72.6	61.0	34.980	4078.47	5137.90	5137.90	14.40	NA
2026-09-20T10:31:30Z	sustained-build	all-core	61	72.8	61.0	35.017	3922.67	5137.90	5137.90	14.40	NA
2026-09-20T10:31:32Z	sustained-build	all-core	64	72.9	61.0	35.032	3981.09	5137.90	5137.90	14.69	NA
2026-09-20T10:31:34Z	sustained-build	all-core	66	72.9	62.0	34.995	3967.54	5137.90	5137.90	14.69	NA
2026-09-20T10:31:36Z	sustained-build	all-core	68	73.1	62.0	35.007	3967.38	5137.90	5137.90	14.69	NA
2026-09-20T10:31:38Z	sustained-build	all-core	70	73.1	62.0	34.989	3949.95	5137.90	5137.90	15.11	NA
2026-09-20T10:31:40Z	sustained-build	all-core	72	73.2	62.0	35.013	4024.85	5137.90	5137.90	15.11	NA
2026-09-20T10:31:42Z	sustained-build	all-core	74	73.4	62.0	35.017	4017.65	5137.90	5137.90	15.43	NA
2026-09-20T10:31:44Z	sustained-build	all-core	76	73.4	63.0	35.050	3917.71	5137.90	5137.90	15.43	NA
2026-09-20T10:31:47Z	sustained-build	all-core	78	73.5	62.0	35.021	3984.51	5137.90	5137.90	15.55	NA
2026-09-20T10:31:49Z	sustained-build	all-core	81	73.6	62.0	35.005	4042.60	5137.90	5137.90	15.55	NA
2026-09-20T10:31:51Z	sustained-build	all-core	83	73.8	62.0	35.019	4010.80	5137.90	5137.90	15.55	NA
2026-09-20T10:31:53Z	sustained-build	all-core	85	73.9	63.0	35.014	3942.67	5137.90	5137.90	15.59	NA
2026-09-20T10:31:55Z	sustained-build	all-core	87	73.8	63.0	35.010	4017.92	5137.90	5137.90	15.59	NA
2026-09-20T10:31:57Z	sustained-build	all-core	89	74.0	63.0	34.999	3976.50	5137.90	5137.90	15.86	NA
2026-09-20T10:31:59Z	sustained-build	all-core	91	74.0	63.0	34.983	4020.60	5137.90	5137.90	15.86	NA
2026-09-20T10:32:01Z	sustained-build	all-core	93	74.1	63.0	35.003	4029.10	5137.90	5137.90	16.03	NA
2026-09-20T10:32:04Z	sustained-build	all-core	95	74.2	63.0	35.034	3978.11	5137.90	5137.90	16.03	NA
2026-09-20T10:32:06Z	sustained-build	all-core	98	74.4	63.0	34.993	3999.23	5137.90	5137.90	16.03	NA
2026-09-20T10:32:08Z	sustained-build	all-core	100	74.5	63.0	34.998	4055.85	5137.90	5137.90	16.43	NA
2026-09-20T10:32:10Z	sustained-build	all-core	102	74.5	63.0	34.990	4067.57	5137.90	5137.90	16.43	NA
2026-09-20T10:32:12Z	sustained-build	all-core	104	74.5	63.0	34.983	4009.85	5137.90	5137.90	16.64	NA
2026-09-20T10:32:14Z	sustained-build	all-core	106	74.5	63.0	35.031	3963.10	5137.90	5137.90	16.64	NA
2026-09-20T10:32:16Z	sustained-build	all-core	108	74.5	63.0	35.041	3892.87	5137.90	5137.90	16.75	NA
2026-09-20T10:32:18Z	sustained-build	all-core	110	74.4	63.0	35.001	4042.36	5137.90	5137.90	16.75	NA
2026-09-20T10:32:21Z	sustained-build	all-core	112	74.2	62.0	34.981	3998.55	5137.90	5137.90	16.75	NA
2026-09-20T10:32:23Z	sustained-build	all-core	115	74.2	63.0	34.991	4060.58	5137.90	5137.90	16.93	NA
2026-09-20T10:32:25Z	sustained-build	all-core	117	74.1	63.0	35.001	4015.14	5137.90	5137.90	16.93	NA
2026-09-20T10:32:27Z	sustained-build	all-core	119	74.0	63.0	35.023	3992.67	5137.90	5137.90	16.93	NA
2026-09-20T10:32:29Z	sustained-build	all-core	121	74.1	63.0	35.033	3884.16	5137.90	5137.90	16.93	NA
2026-09-20T10:32:31Z	sustained-build	all-core	123	74.0	63.0	35.026	3976.34	5137.90	5137.90	17.18	NA
2026-09-20T10:32:33Z	sustained-build	all-core	125	74.0	62.0	35.013	3983.36	5137.90	5137.90	17.18	NA
2026-09-20T10:32:35Z	sustained-build	all-core	127	73.9	63.0	35.026	3983.33	5137.90	5137.90	17.18	NA
2026-09-20T10:32:38Z	sustained-build	all-core	129	73.9	62.0	35.029	3927.08	5137.90	5137.90	17.40	NA
2026-09-20T10:32:40Z	sustained-build	all-core	132	73.9	62.0	34.986	4063.49	5137.90	5137.90	17.40	NA
2026-09-20T10:32:42Z	sustained-build	all-core	134	73.8	62.0	35.007	4037.18	5137.90	5137.90	17.53	NA
2026-09-20T10:32:44Z	sustained-build	all-core	136	73.8	62.0	35.016	4017.64	5137.90	5137.90	17.53	NA
2026-09-20T10:32:46Z	sustained-build	all-core	138	73.8	62.0	34.996	4067.57	5137.90	5137.90	17.53	NA
2026-09-20T10:32:48Z	sustained-build	all-core	140	74.0	62.0	35.023	3867.74	5137.90	5137.90	17.49	NA
2026-09-20T10:32:50Z	sustained-build	all-core	142	73.9	62.0	35.002	3958.30	5137.90	5137.90	17.49	NA
2026-09-20T10:32:52Z	sustained-build	all-core	144	73.8	62.0	34.990	4067.56	5137.90	5137.90	17.53	NA
2026-09-20T10:32:55Z	sustained-build	all-core	146	73.6	62.0	34.983	4078.36	5137.90	5137.90	17.53	NA
2026-09-20T10:32:57Z	sustained-build	all-core	149	73.6	62.0	35.013	4049.30	5137.90	5137.90	17.57	NA
2026-09-20T10:32:59Z	sustained-build	all-core	151	73.6	63.0	35.035	3875.42	5137.90	5137.90	17.57	NA
2026-09-20T10:33:01Z	sustained-build	all-core	153	73.5	62.0	34.985	4075.59	5137.90	5137.90	17.57	NA
2026-09-20T10:33:03Z	sustained-build	all-core	155	73.5	62.0	35.028	4031.70	5137.90	5137.90	17.52	NA
2026-09-20T10:33:05Z	sustained-build	all-core	157	73.5	62.0	35.025	3983.99	5137.90	5137.90	17.52	NA
2026-09-20T10:33:07Z	sustained-build	all-core	159	73.4	62.0	34.984	3996.42	5137.90	5137.90	17.64	NA
2026-09-20T10:33:10Z	sustained-build	all-core	161	73.5	62.0	35.024	4006.09	5137.90	5137.90	17.64	NA
2026-09-20T10:33:12Z	sustained-build	all-core	164	73.4	62.0	34.984	4073.23	5137.90	5137.90	17.59	NA
2026-09-20T10:33:14Z	sustained-build	all-core	166	73.2	62.0	35.009	3945.89	5137.90	5137.90	17.59	NA
2026-09-20T10:33:16Z	sustained-build	all-core	168	73.2	62.0	35.013	4042.94	5137.90	5137.90	17.59	NA
2026-09-20T10:33:18Z	sustained-build	all-core	170	73.2	62.0	35.002	4012.40	5137.90	5137.90	17.70	NA
2026-09-20T10:33:20Z	sustained-build	all-core	172	73.4	62.0	34.990	3992.67	5137.90	5137.90	17.70	NA
2026-09-20T10:33:22Z	sustained-build	all-core	174	73.4	62.0	35.025	4017.63	5137.90	5137.90	17.81	NA
2026-09-20T10:33:24Z	sustained-build	all-core	176	73.2	62.0	35.009	4030.72	5137.90	5137.90	17.81	NA
2026-09-20T10:33:27Z	sustained-build	all-core	179	73.2	62.0	35.013	3992.44	5137.90	5137.90	17.74	NA
2026-09-20T10:33:29Z	sustained-build	all-core	181	73.1	62.0	35.027	3961.28	5137.90	5137.90	17.74	NA
2026-09-20T10:33:31Z	sustained-build	all-core	183	73.2	62.0	34.990	4067.54	5137.90	5137.90	17.74	NA
2026-09-20T10:33:33Z	sustained-build	all-core	185	73.2	62.0	34.983	4092.51	5137.90	5137.90	17.68	NA
2026-09-20T10:33:35Z	sustained-build	all-core	187	73.2	62.0	35.059	3872.48	5137.90	5137.90	17.68	NA
2026-09-20T10:33:37Z	sustained-build	all-core	189	73.1	62.0	35.034	4017.66	5137.90	5137.90	17.63	NA
2026-09-20T10:33:39Z	sustained-build	all-core	191	73.1	62.0	35.008	4042.62	5137.90	5137.90	17.63	NA
2026-09-20T10:33:42Z	sustained-build	all-core	193	73.4	62.0	35.016	3946.94	5137.90	5137.90	17.82	NA
2026-09-20T10:33:44Z	sustained-build	all-core	196	73.2	62.0	34.999	3992.71	5137.90	5137.90	17.82	NA
2026-09-20T10:33:46Z	sustained-build	all-core	198	73.2	62.0	34.986	4078.41	5137.90	5137.90	17.82	NA
2026-09-20T10:33:48Z	sustained-build	all-core	200	73.4	62.0	34.982	4092.52	5137.90	5137.90	17.83	NA
2026-09-20T10:33:50Z	sustained-build	all-core	202	73.2	62.0	35.001	4018.72	5137.90	5137.90	17.83	NA
2026-09-20T10:33:52Z	sustained-build	all-core	204	73.5	62.0	34.999	3956.92	5137.90	5137.90	18.09	NA
2026-09-20T10:33:54Z	sustained-build	all-core	206	73.4	62.0	35.007	4043.01	5137.90	5137.90	18.09	NA
2026-09-20T10:33:56Z	sustained-build	all-core	208	73.2	62.0	34.998	3992.71	5137.90	5137.90	18.72	NA
2026-09-20T10:33:59Z	sustained-build	all-core	210	73.2	62.0	34.988	4019.53	5137.90	5137.90	18.72	NA
2026-09-20T10:34:01Z	sustained-build	all-core	213	73.2	62.0	35.005	3981.61	5137.90	5137.90	18.72	NA
2026-09-20T10:34:03Z	sustained-build	all-core	215	73.2	62.0	35.022	3938.88	5137.90	5137.90	18.90	NA
2026-09-20T10:34:05Z	sustained-build	all-core	217	73.2	62.0	35.009	3946.13	5137.90	5137.90	18.90	NA
2026-09-20T10:34:07Z	sustained-build	all-core	219	73.2	62.0	34.992	4067.56	5137.90	5137.90	19.07	NA
2026-09-20T10:34:09Z	sustained-build	all-core	221	73.2	62.0	34.978	3992.70	5137.90	5137.90	19.07	NA
2026-09-20T10:34:11Z	sustained-build	all-core	223	73.4	62.0	35.017	3965.50	5137.90	5137.90	18.98	NA
2026-09-20T10:34:13Z	sustained-build	all-core	225	73.5	62.0	34.997	4067.56	5137.90	5137.90	18.98	NA
2026-09-20T10:34:16Z	sustained-build	all-core	227	73.6	62.0	35.005	4047.33	5137.90	5137.90	18.98	NA
2026-09-20T10:34:18Z	sustained-build	all-core	230	73.6	62.0	34.999	3992.89	5137.90	5137.90	18.83	NA
2026-09-20T10:34:20Z	sustained-build	all-core	232	73.5	62.0	34.989	4007.81	5137.90	5137.90	18.83	NA
2026-09-20T10:34:22Z	sustained-build	all-core	234	73.5	62.0	34.991	4054.94	5137.90	5137.90	18.84	NA
2026-09-20T10:34:24Z	sustained-build	all-core	236	73.4	62.0	34.978	4090.02	5137.90	5137.90	18.84	NA
2026-09-20T10:34:26Z	sustained-build	all-core	238	73.4	62.0	35.000	3986.10	5137.90	5137.90	18.85	NA
2026-09-20T10:34:28Z	sustained-build	all-core	240	73.4	62.0	35.022	3983.20	5137.90	5137.90	18.85	NA
2026-09-20T10:34:30Z	sustained-build	all-core	242	73.4	62.0	35.008	4042.58	5137.90	5137.90	18.85	NA
2026-09-20T10:34:33Z	sustained-build	all-core	244	73.4	62.0	35.001	3967.76	5137.90	5137.90	18.70	NA
2026-09-20T10:34:35Z	sustained-build	all-core	247	73.4	62.0	35.009	4042.60	5137.90	5137.90	18.70	NA
2026-09-20T10:34:37Z	sustained-build	all-core	249	73.4	62.0	35.002	3977.39	5137.90	5137.90	18.65	NA
2026-09-20T10:34:39Z	sustained-build	all-core	251	73.2	62.0	35.000	4042.51	5137.90	5137.90	18.65	NA
2026-09-20T10:34:41Z	sustained-build	all-core	253	73.4	62.0	34.986	4067.17	5137.90	5137.90	18.65	NA
2026-09-20T10:34:43Z	sustained-build	all-core	255	73.4	62.0	34.981	4087.61	5137.90	5137.90	18.60	NA
2026-09-20T10:34:45Z	sustained-build	all-core	257	73.4	62.0	35.038	3928.04	5137.90	5137.90	18.60	NA
2026-09-20T10:34:47Z	sustained-build	all-core	259	73.5	62.0	35.001	4067.48	5137.90	5137.90	19.75	NA
2026-09-20T10:34:50Z	sustained-build	all-core	261	73.4	62.0	34.993	4059.48	5137.90	5137.90	19.75	NA
2026-09-20T10:34:52Z	sustained-build	all-core	264	73.5	62.0	35.009	3942.77	5137.90	5137.90	19.61	NA
2026-09-20T10:34:54Z	sustained-build	all-core	266	73.4	62.0	35.039	3898.59	5137.90	5137.90	19.61	NA
2026-09-20T10:34:56Z	sustained-build	all-core	268	73.6	63.0	35.023	3874.75	5137.90	5137.90	19.61	NA
2026-09-20T10:34:58Z	sustained-build	all-core	270	73.5	63.0	35.034	3865.65	5137.90	5137.90	20.04	NA
2026-09-20T10:35:00Z	sustained-build	all-core	272	73.5	63.0	34.998	4031.14	5137.90	5137.90	20.04	NA
2026-09-20T10:35:02Z	sustained-build	all-core	274	73.5	62.0	35.009	4033.61	5137.90	5137.90	19.88	NA
2026-09-20T10:35:05Z	sustained-build	all-core	276	73.5	63.0	35.031	3892.82	5137.90	5137.90	19.88	NA
2026-09-20T10:35:07Z	sustained-build	all-core	279	73.5	62.0	35.018	4008.28	5137.90	5137.90	19.65	NA
2026-09-20T10:35:09Z	sustained-build	all-core	281	73.5	62.0	34.982	4017.56	5137.90	5137.90	19.65	NA
2026-09-20T10:35:11Z	sustained-build	all-core	283	73.6	62.0	35.018	3948.56	5137.90	5137.90	19.65	NA
2026-09-20T10:35:13Z	sustained-build	all-core	285	73.4	62.0	35.007	3955.84	5137.90	5137.90	19.43	NA
2026-09-20T10:35:15Z	sustained-build	all-core	287	73.5	63.0	35.039	3866.93	5137.90	5137.90	19.43	NA
2026-09-20T10:35:17Z	sustained-build	all-core	289	73.4	62.0	34.991	4056.94	5137.90	5137.90	19.32	NA
2026-09-20T10:35:19Z	sustained-build	all-core	291	73.5	63.0	35.069	3906.50	5137.90	5137.90	19.32	NA
2026-09-20T10:35:22Z	sustained-build	all-core	293	73.5	62.0	35.050	3974.56	5137.90	5137.90	19.37	NA
2026-09-20T10:35:24Z	sustained-build	all-core	296	73.6	62.0	35.007	4042.60	5137.90	5137.90	19.37	NA
2026-09-20T10:35:26Z	sustained-build	all-core	298	73.6	62.0	35.018	3882.18	5137.90	5137.90	19.37	NA
2026-09-20T10:35:28Z	sustained-build	all-core	300	73.6	62.0	35.013	4017.64	5137.90	5137.90	19.26	NA
2026-09-20T10:35:30Z	sustained-build	all-core	302	73.6	62.0	35.035	3968.27	5137.90	5137.90	19.26	NA
2026-09-20T10:35:32Z	sustained-build	all-core	304	73.6	62.0	35.024	3959.59	5137.90	5137.90	19.16	NA
2026-09-20T10:35:34Z	sustained-build	all-core	306	73.6	63.0	35.008	3971.94	5137.90	5137.90	19.16	NA
2026-09-20T10:35:36Z	sustained-build	all-core	308	73.8	62.0	34.999	4042.60	5137.90	5137.90	19.15	NA
2026-09-20T10:35:38Z	sustained-build	all-core	310	73.8	63.0	35.002	3933.08	5137.90	5137.90	19.15	NA
2026-09-20T10:35:41Z	sustained-build	all-core	313	73.6	63.0	35.041	3947.00	5137.90	5137.90	19.15	NA
2026-09-20T10:35:43Z	sustained-build	all-core	315	73.6	62.0	35.011	3945.73	5137.90	5137.90	19.06	NA
2026-09-20T10:35:45Z	sustained-build	all-core	317	73.6	63.0	35.008	4017.60	5137.90	5137.90	19.06	NA
2026-09-20T10:35:47Z	sustained-build	all-core	319	73.8	62.0	34.999	3919.11	5137.90	5137.90	19.05	NA
2026-09-20T10:35:49Z	sustained-build	all-core	321	73.5	62.0	35.047	3883.01	5137.90	5137.90	19.05	NA
2026-09-20T10:35:51Z	sustained-build	all-core	323	73.5	63.0	35.020	3933.42	5137.90	5137.90	19.05	NA
2026-09-20T10:35:53Z	sustained-build	all-core	325	73.5	62.0	35.027	3983.02	5137.90	5137.90	19.05	NA
2026-09-20T10:35:55Z	sustained-build	all-core	327	73.5	62.0	35.013	3950.27	5137.90	5137.90	19.05	NA
2026-09-20T10:35:58Z	sustained-build	all-core	329	73.8	62.0	35.020	4010.53	5137.90	5137.90	18.88	NA
2026-09-20T10:36:00Z	sustained-build	all-core	332	73.6	63.0	35.034	3901.03	5137.90	5137.90	18.88	NA
2026-09-20T10:36:02Z	sustained-build	all-core	334	73.6	62.0	35.052	3874.72	5137.90	5137.90	18.81	NA
2026-09-20T10:36:04Z	sustained-build	all-core	336	73.6	62.0	35.048	3939.15	5137.90	5137.90	18.81	NA
2026-09-20T10:36:06Z	sustained-build	all-core	338	73.6	62.0	35.009	3971.36	5137.90	5137.90	18.81	NA
2026-09-20T10:36:08Z	sustained-build	all-core	340	73.8	62.0	35.002	3994.87	5137.90	5137.90	18.75	NA
2026-09-20T10:36:10Z	sustained-build	all-core	342	73.8	63.0	35.018	3940.15	5137.90	5137.90	18.75	NA
2026-09-20T10:36:12Z	sustained-build	all-core	344	73.6	62.0	34.985	4067.56	5137.90	5137.90	18.69	NA
2026-09-20T10:36:15Z	sustained-build	all-core	346	73.8	62.0	34.991	4064.35	5137.90	5137.90	18.69	NA
2026-09-20T10:36:17Z	sustained-build	all-core	349	73.9	63.0	34.985	4078.48	5137.90	5137.90	18.55	NA
2026-09-20T10:36:19Z	sustained-build	all-core	351	74.0	62.0	35.054	3912.86	5137.90	5137.90	18.55	NA
2026-09-20T10:36:21Z	sustained-build	all-core	353	73.9	62.0	34.999	3974.58	5137.90	5137.90	18.55	NA
2026-09-20T10:36:23Z	sustained-build	all-core	355	73.9	63.0	35.021	3998.52	5137.90	5137.90	18.51	NA
2026-09-20T10:36:25Z	sustained-build	all-core	357	73.9	62.0	34.982	4019.31	5137.90	5137.90	18.51	NA
2026-09-20T10:36:27Z	sustained-build	all-core	359	73.9	62.0	35.021	3989.14	5137.90	5137.90	18.63	NA
2026-09-20T10:36:29Z	sustained-build	all-core	361	74.0	62.0	35.002	3967.12	5137.90	5137.90	18.63	NA
2026-09-20T10:36:32Z	sustained-build	all-core	363	73.9	62.0	34.983	3962.75	5137.90	5137.90	18.66	NA
2026-09-20T10:36:34Z	sustained-build	all-core	366	73.8	63.0	35.044	3884.75	5137.90	5137.90	18.66	NA
